"H, A/m","Upper B, T","Lower B, T"
704.6940938818775,0.47345113675315975,0.47282584538726424
704.7740954819096,0.47345394568195986,0.4728288093195889
704.8540970819417,0.4734567540153633,0.47283177260656284
704.9340986819739,0.4734595617535594,0.47283473524839675
705.0141002820055,0.4734623688967373,0.4728376972453013
705.0941018820376,0.47346517544508626,0.47284065859748703
705.1741034820698,0.4734679813987952,0.4728436193051645
705.2541050821014,0.4734707867580531,0.47284657936854396
705.3341066821336,0.47347359152304885,0.4728495387878358
705.4141082821657,0.4734763956939713,0.4728524975632502
705.4941098821978,0.4734791992710092,0.47285545569499726
705.5741114822295,0.47348200225435105,0.47285841318328703
705.6541130822616,0.4734848046441855,0.4728613700283294
705.7341146822937,0.4734876064407011,0.4728643262303342
705.8141162823258,0.4734904076440862,0.47286728178951115
705.8941178823575,0.47349320825452906,0.47287023670607
705.9741194823896,0.473496008272218,0.4728731909802202
706.0541210824217,0.4734988076973412,0.47287614461217126
706.1341226824538,0.4735016065300867,0.4728790976021326
706.2141242824855,0.47350440477064254,0.47288204995031347
706.2941258825176,0.47350720241919664,0.47288500165692304
706.3741274825497,0.4735099994759368,0.4728879527221705
706.4541290825819,0.4735127959410509,0.47289090314626475
706.5341306826135,0.47351559181472647,0.4728938529294148
706.6141322826456,0.47351838709715127,0.4728968020718295
706.6941338826778,0.47352118178851277,0.4728997505737175
706.7741354827099,0.4735239758889984,0.47290269843528754
706.8541370827415,0.47352676939879557,0.4729056456567481
706.9341386827737,0.4735295623180915,0.4729085922383077
707.0141402828058,0.4735323546470735,0.4729115381801748
707.0941418828374,0.47353514638592864,0.47291448348255755
707.1741434828696,0.473537937534844,0.4729174281456642
707.2541450829017,0.4735407280940066,0.4729203721697029
707.3341466829338,0.4735435180636033,0.4729233155548816
707.4141482829655,0.4735463074438208,0.4729262583014082
707.4941498829976,0.47354909623484603,0.4729292004094907
707.5741514830297,0.4735518844368655,0.47293214187933674
707.6541530830618,0.47355467205006596,0.472935082711154
707.7341546830935,0.4735574590746337,0.47293802290514997
707.8141562831256,0.4735602455107553,0.4729409624615323
707.8941578831577,0.4735630313586171,0.4729439013805082
707.9741594831899,0.4735658166184053,0.472946839662285
708.0541610832215,0.4735686012903061,0.47294977730707
708.1341626832536,0.47357138537450566,0.47295271431507024
708.2141642832858,0.4735741688711899,0.4729556506864928
708.2941658833179,0.47357695178054493,0.4729585864215446
708.3741674833495,0.4735797341027565,0.47296152152043247
708.4541690833817,0.4735825158380104,0.4729644559833632
708.5341706834138,0.4735852969864925,0.4729673898105434
708.6141722834459,0.4735880775483882,0.4729703230021797
708.6941738834776,0.4735908575238833,0.47297325555847863
708.7741754835097,0.47359363691316314,0.4729761874796465
708.8541770835418,0.47359641571641314,0.4729791187658897
708.9341786835735,0.47359919393381866,0.4729820494174144
709.0141802836056,0.47360197156556494,0.47298497943442674
709.0941818836377,0.4736047486118371,0.47298790881713276
709.1741834836698,0.4736075250728203,0.4729908375657385
709.2541850837015,0.4736103009486995,0.4729937656804497
709.3341866837336,0.4736130762396597,0.4729966931614722
709.4141882837657,0.4736158509458857,0.47299962000901175
709.4941898837978,0.4736186250675623,0.4730025462232738
709.5741914838295,0.4736213986048742,0.47300547180446395
709.6541930838616,0.473624171558006,0.4730083967527876
709.7341946838937,0.4736269439271423,0.4730113210684502
709.8141962839259,0.4736297157124675,0.47301424475165676
709.8941978839575,0.47363248691416604,0.4730171678026126
709.9741994839897,0.47363525753242225,0.47302009022152275
710.0542010840218,0.4736380275674203,0.4730230120085922
710.1342026840539,0.4736407970193444,0.4730259331640258
710.2142042840856,0.47364356588837864,0.47302885368802833
710.2942058841177,0.473646334174707,0.4730317735808046
710.3742074841498,0.47364910187851333,0.47303469284255917
710.4542090841815,0.4736518689999816,0.47303761147349654
710.5342106842136,0.4736546355392955,0.47304052947382125
710.6142122842457,0.4736574014966388,0.47304344684373756
710.6942138842778,0.4736601668721951,0.4730463635834498
710.7742154843095,0.4736629316661478,0.47304927969316213
710.8542170843416,0.47366569587868057,0.4730521951730786
710.9342186843737,0.47366845950997666,0.47305511002340334
711.0142202844058,0.47367122256021943,0.4730580242443401
711.0942218844375,0.47367398502959207,0.4730609378360929
711.1742234844696,0.47367674691827777,0.47306385079886526
711.2542250845017,0.4736795082264596,0.473066763132861
711.3342266845339,0.4736822689543206,0.47306967483828366
711.4142282845655,0.4736850291020435,0.47307258591533663
711.4942298845976,0.4736877886698114,0.4730754963642234
711.5742314846298,0.473690547657807,0.47307840618514724
711.6542330846619,0.4736933060662129,0.47308131537831133
711.7342346846935,0.47369606389521174,0.4730842239439188
711.8142362847257,0.4736988211449861,0.4730871318821727
711.8942378847578,0.4737015778157185,0.4730900391932761
711.9742394847899,0.4737043339075912,0.4730929458774316
712.0542410848216,0.47370708942078654,0.4730958519348422
712.1342426848537,0.4737098443554868,0.4730987573657105
712.2142442848858,0.4737125987118741,0.47310166217023913
712.2942458849175,0.4737153524901305,0.4731045663486306
712.3742474849496,0.4737181056904381,0.47310746990108726
712.4542490849817,0.4737208583129788,0.47311037282781154
712.5342506850138,0.4737236103579343,0.4731132751290057
712.6142522850455,0.4737263618254865,0.4731161768048718
712.6942538850776,0.4737291127158171,0.473119077855612
712.7742554851097,0.4737318630291077,0.4731219782814283
712.8542570851419,0.47373461276553985,0.4731248780825226
712.9342586851735,0.473737361925295,0.4731277772590967
713.0142602852056,0.4737401105085546,0.4731306758113523
713.0942618852378,0.47374285851549985,0.4731335737394911
713.1742634852699,0.4737456059463121,0.4731364710437146
713.2542650853015,0.4737483528011725,0.47313936772422427
713.3342666853337,0.4737510990802621,0.47314226378122154
713.4142682853658,0.4737538447837619,0.4731451592149077
713.4942698853979,0.47375658991185293,0.47314805402548393
713.5742714854296,0.47375933446471596,0.4731509482131513
713.6542730854617,0.47376207844253176,0.473153841778111
713.7342746854938,0.47376482184548113,0.4731567347205638
713.8142762855259,0.4737675646737447,0.47315962704071074
713.8942778855576,0.4737703069275029,0.4731625187387524
713.9742794855897,0.47377304860693636,0.47316540981488964
714.0542810856218,0.4737757897122254,0.47316830026932305
714.1342826856535,0.4737785302435504,0.473171190102253
714.2142842856856,0.4737812702010915,0.47317407931388006
714.2942858857177,0.4737840095850291,0.47317696790440456
714.3742874857498,0.4737867483955431,0.4731798558740267
714.4542890857815,0.4737894866328136,0.4731827432229467
714.5342906858136,0.4737922242970206,0.4731856299513646
714.6142922858457,0.4737949613883439,0.4731885160594805
714.6942938858779,0.4737976979069634,0.4731914015474942
714.7742954859095,0.47380043385305876,0.47319428641560557
714.8542970859417,0.47380316922680965,0.47319717066401434
714.9342986859738,0.4738059040283956,0.4732000542929202
715.0143002860059,0.4738086382579962,0.4732029373025228
715.0943018860376,0.4738113719157908,0.47320581969302145
715.1743034860697,0.4738141050019588,0.47320870146461563
715.2543050861018,0.47381683751667947,0.4732115826175047
715.3343066861339,0.47381956946013204,0.4732144631518878
715.4143082861656,0.47382230083249555,0.47321734306796415
715.4943098861977,0.4738250316339491,0.47322022236593275
715.5743114862298,0.4738277618646718,0.4732231010459927
715.6543130862619,0.4738304915248423,0.4732259791083427
715.7343146862936,0.4738332206146396,0.47322885655318164
715.8143162863257,0.47383594913424243,0.4732317333807083
715.8943178863578,0.47383867708382943,0.4732346095911212
715.9743194863895,0.47384140446357925,0.4732374851846189
716.0543210864216,0.47384413127367037,0.4732403601614
716.1343226864537,0.4738468575142813,0.47324323452166267
716.2143242864859,0.4738495831855904,0.47324610826560537
716.2943258865175,0.4738523082877759,0.4732489813934262
716.3743274865496,0.47385503282101615,0.4732518539053233
716.4543290865818,0.4738577567854893,0.4732547258014948
716.5343306866139,0.47386048018137333,0.47325759708213855
716.6143322866455,0.4738632030088463,0.4732604677474524
716.6943338866777,0.47386592526808624,0.4732633377976342
716.7743354867098,0.4738686469592709,0.4732662072328816
716.8543370867419,0.47387136808257807,0.47326907605339225
716.9343386867736,0.4738740886381855,0.47327194425936364
717.0143402868057,0.47387680862627074,0.4732748118509933
717.0943418868378,0.4738795280470115,0.47327767882847843
717.1743434868699,0.47388224690058517,0.47328054519201646
717.2543450869016,0.47388496518716916,0.4732834109418045
717.3343466869337,0.4738876829069409,0.47328627607803964
717.4143482869658,0.4738904000600776,0.4732891406009189
717.494349886998,0.47389311664675643,0.4732920045106393
717.5743514870296,0.4738958326671545,0.4732948678073976
717.6543530870617,0.47389854812144894,0.47329773049139057
717.7343546870939,0.47390126300981666,0.473300592562815
717.8143562871255,0.47390397733243456,0.47330345402186735
717.8943578871576,0.47390669108947947,0.4733063148687442
717.9743594871898,0.47390940428112815,0.473309175103642
718.0543610872219,0.4739121169075573,0.4733120347267571
718.1343626872535,0.47391482896894344,0.47331489373828567
718.2143642872857,0.4739175404654632,0.473317752138424
718.2943658873178,0.473920251397293,0.47332060992736813
718.3743674873499,0.4739229617646092,0.4733234671053141
718.4543690873816,0.4739256715675881,0.47332632367245775
718.5343706874137,0.473928380806406,0.47332917962899507
718.6143722874458,0.47393108948123897,0.47333203497512166
718.6943738874779,0.47393379759226323,0.4733348897110333
718.7743754875096,0.4739365051396547,0.4733377438369256
718.8543770875417,0.4739392121235893,0.47334059735299405
718.9343786875738,0.47394191854424295,0.473343450259434
719.014380287606,0.47394462440179147,0.47334630255644083
719.0943818876376,0.47394732969641057,0.47334915424420987
719.1743834876697,0.4739500344282758,0.4733520053229362
719.2543850877018,0.47395273859756293,0.47335485579281494
719.334386687734,0.4739554422044473,0.4733577056540411
719.4143882877656,0.4739581452491044,0.47336055490680967
719.4943898877978,0.4739608477317096,0.4733634035513154
719.5743914878299,0.4739635496524382,0.4733662515877531
719.6543930878615,0.4739662510114653,0.4733690990163174
719.7343946878937,0.4739689518089662,0.47337194583720293
719.8143962879258,0.4739716520451158,0.4733747920506042
719.8943978879579,0.4739743517200893,0.4733776376567156
719.9743994879896,0.47397705083406144,0.4733804826557315
720.0544010880217,0.4739797493872071,0.4733833270478462
720.1344026880538,0.4739824473797012,0.4733861708332538
720.2144042880859,0.4739851448117182,0.47338901401214845
720.2944058881176,0.47398784168343294,0.4733918565847241
720.3744074881497,0.4739905379950199,0.4733946985511748
720.4544090881818,0.4739932337466536,0.47339753991169425
720.5344106882139,0.4739959289385084,0.4734003806664763
720.6144122882456,0.4739986235707586,0.4734032208157146
720.6944138882777,0.47400131764357856,0.4734060603596028
720.7744154883098,0.47400401115714247,0.47340889929833435
720.854417088342,0.47400670411162443,0.47341173763210276
720.9344186883736,0.4740093965071985,0.47341457536110126
721.0144202884057,0.47401208834403863,0.4734174124855232
721.0944218884379,0.4740147796223188,0.47342024900556184
721.17442348847,0.47401747034221275,0.4734230849214101
721.2544250885016,0.4740201605038943,0.4734259202332612
721.3344266885338,0.4740228501075371,0.4734287549413079
721.4144282885659,0.4740255391533148,0.47343158904574323
721.4944298885976,0.47402822764140096,0.47343442254675977
721.5744314886297,0.474030915571969,0.4734372554445504
721.6544330886618,0.4740336029451925,0.4734400877393076
721.7344346886939,0.4740362897612445,0.473442919431224
721.8144362887256,0.4740389760202985,0.473445750520492
721.8944378887577,0.47404166172252754,0.4734485810073039
721.9744394887898,0.4740443468681048,0.4734514108918521
722.0544410888219,0.47404703145720334,0.4734542401743288
722.1344426888536,0.4740497154899961,0.473457068854926
722.2144442888857,0.47405239896665596,0.4734598969338358
722.2944458889178,0.47405508188735584,0.4734627244112502
722.37444748895,0.47405776425226837,0.473465551287361
722.4544490889816,0.47406044606156633,0.47346837756236004
722.5344506890137,0.47406312731542233,0.47347120323643904
722.6144522890459,0.4740658080140088,0.47347402830978963
722.694453889078,0.4740684881574984,0.4734768527826033
722.7744554891096,0.4740711677460634,0.4734796766550716
722.8544570891418,0.47407384677987613,0.4734824999273859
722.9344586891739,0.47407652525910887,0.4734853225997374
723.014460289206,0.4740792031839338,0.4734881446723175
723.0944618892377,0.47408188055452305,0.47349096614531716
723.1744634892698,0.4740845573710487,0.4734937870189276
723.2544650893019,0.47408723363368266,0.47349660729333964
723.3344666893336,0.4740899093425968,0.4734994269687443
723.4144682893657,0.47409258449796304,0.4735022460453324
723.4944698893978,0.47409525909995304,0.4735050645232946
723.5744714894299,0.4740979331487386,0.47350788240282166
723.6544730894616,0.4741006066444912,0.47351069968410403
723.7344746894937,0.4741032795873826,0.47351351636733224
723.8144762895258,0.47410595197758404,0.4735163324526968
723.894477889558,0.474108623815267,0.4735191479403879
723.9744794895896,0.4741112951006029,0.4735219628305959
724.0544810896217,0.4741139658337629,0.47352477712351093
724.1344826896539,0.47411663601491827,0.47352759081932305
724.214484289686,0.47411930564424004,0.4735304039182223
724.2944858897176,0.4741219747218993,0.47353321642039864
724.3744874897498,0.4741246432480671,0.47353602832604186
724.4544890897819,0.4741273112229142,0.47353883963534177
724.534490689814,0.47412997864661155,0.47354165034848805
724.6144922898457,0.4741326455193299,0.4735444604656702
724.6944938898778,0.4741353118412399,0.47354726998707797
724.7744954899099,0.4741379776125123,0.4735500789129006
724.854497089942,0.47414064283331747,0.47355288724332756
724.9344986899737,0.47414330750382605,0.4735556949785481
725.0145002900058,0.47414597162420835,0.4735585021187514
725.0945018900379,0.4741486351946348,0.47356130866412666
725.1745034900696,0.47415129821527563,0.47356411461486286
725.2545050901017,0.47415396068630106,0.47356691997114897
725.3345066901338,0.47415662260788116,0.47356972473317394
725.4145082901659,0.4741592839801861,0.4735725289011265
725.4945098901976,0.47416194480338575,0.47357533247519534
725.5745114902297,0.4741646050776502,0.47357813545556926
725.6545130902618,0.47416726480314914,0.47358093784243666
725.734514690294,0.4741699239800524,0.4735837396359861
725.8145162903256,0.47417258260852974,0.473586540836406
725.8945178903577,0.4741752406887507,0.47358934144388465
725.9745194903899,0.474177898220885,0.47359214145861034
726.054521090422,0.4741805552051021,0.47359494088077114
726.1345226904537,0.47418321164157134,0.47359773971055524
726.2145242904858,0.47418586753046216,0.4736005379481506
726.2945258905179,0.47418852287194385,0.4736033355937452
726.37452749055,0.47419117766618557,0.47360613264752677
726.4545290905817,0.47419383191335657,0.47360892910968316
726.5345306906138,0.4741964856136259,0.47361172498040205
726.6145322906459,0.4741991387671625,0.47361452025987105
726.694533890678,0.47420179137413543,0.4736173149482777
726.7745354907097,0.47420444343471346,0.4736201090458094
726.8545370907418,0.4742070949490655,0.4736229025526536
726.9345386907739,0.4742097459173602,0.4736256954689975
727.0145402908056,0.4742123963397663,0.4736284877950284
727.0945418908377,0.47421504621645233,0.4736312795309334
727.1745434908698,0.47421769554758686,0.47363407067689955
727.254545090902,0.4742203443333383,0.4736368612331138
727.3345466909336,0.4742229925738751,0.4736396511997631
727.4145482909657,0.47422564026936553,0.47364244057703425
727.4945498909979,0.4742282874199779,0.47364522936511394
727.57455149103,0.47423093402588035,0.4736480175641889
727.6545530910616,0.474233580087241,0.4736508051744457
727.7345546910938,0.47423622560422785,0.4736535921960708
727.8145562911259,0.4742388705770089,0.47365637862925064
727.894557891158,0.4742415150057521,0.47365916447417156
727.9745594911897,0.47424415889062527,0.4736619497310199
728.0545610912218,0.4742468022317961,0.4736647343999817
728.1345626912539,0.4742494450294324,0.47366751848124317
728.214564291286,0.4742520872837017,0.4736703019749904
728.2945658913177,0.47425472899477167,0.4736730848814092
728.3745674913498,0.47425737016280967,0.4736758672006855
728.4545690913819,0.4742600107879832,0.47367864893300515
728.534570691414,0.4742626508704596,0.4736814300785538
728.6145722914457,0.47426529041040616,0.4736842106375171
728.6945738914778,0.4742679294079901,0.47368699061008057
728.77457549151,0.47427056786337857,0.4736897699964298
728.8545770915416,0.4742732057767386,0.47369254879675016
728.9345786915737,0.47427584314823723,0.4736953270112269
729.0145802916059,0.4742784799780414,0.47369810464004536
729.094581891638,0.474281116266318,0.47370088168339064
729.1745834916696,0.4742837520132338,0.4737036581414478
729.2545850917018,0.4742863872189556,0.473706434014402
729.3345866917339,0.47428902188365,0.47370920930243804
729.414588291766,0.47429165600748363,0.4737119840057408
729.4945898917977,0.474294289590623,0.47371475812449515
729.5745914918298,0.47429692263323453,0.4737175316588857
729.6545930918619,0.4742995551354847,0.47372030460909703
729.734594691894,0.47430218709753985,0.47372307697531385
729.8145962919257,0.47430481851956613,0.47372584875772045
729.8945978919578,0.4743074494017298,0.47372861995650134
729.9745994919899,0.474310079744197,0.47373139057184077
730.054601092022,0.4743127095471337,0.47373416060392304
730.1346026920537,0.4743153388107059,0.4737369300529322
730.2146042920858,0.47431796753507965,0.47373969891905243
730.2946058921179,0.4743205957204206,0.4737424672024677
730.3746074921501,0.4743232233668947,0.4737452349033619
730.4546090921817,0.4743258504746676,0.47374800202191897
730.5346106922138,0.47432847704390485,0.4737507685583226
730.614612292246,0.4743311030747721,0.4737535345127565
730.6946138922776,0.47433372856743494,0.47375629988540424
730.7746154923097,0.4743363535220587,0.47375906467644946
730.8546170923419,0.4743389779388088,0.47376182888607554
730.934618692374,0.4743416018178505,0.47376459251446595
731.0146202924057,0.4743442251593491,0.4737673555618039
731.0946218924378,0.4743468479634697,0.4737701180282726
731.1746234924699,0.4743494702303775,0.47377287991405537
731.254625092502,0.4743520919602375,0.47377564121933513
731.3346266925337,0.47435471315321454,0.47377840194429494
731.4146282925658,0.4743573338094737,0.4737811620891177
731.4946298925979,0.4743599539291797,0.4737839216539863
731.57463149263,0.47436257351249733,0.47378668063908347
731.6546330926617,0.4743651925595913,0.47378943904459186
731.7346346926938,0.47436781107062626,0.4737921968706941
731.8146362927259,0.4743704290457667,0.4737949541175729
731.894637892758,0.4743730464851772,0.47379771078541044
731.9746394927897,0.4743756633890221,0.4738004668743893
732.0546410928218,0.4743782797574658,0.47380322238469175
732.134642692854,0.4743808955906727,0.4738059773165
732.2146442928861,0.4743835108888068,0.4738087316699962
732.2946458929177,0.4743861256520325,0.47381148544536245
732.3746474929499,0.47438873988051367,0.4738142386427807
732.454649092982,0.4743913535744145,0.473816991262433
732.5346506930136,0.47439396673389883,0.473819743304501
732.6146522930458,0.4743965793591306,0.47382249476916666
732.6946538930779,0.47439919145027365,0.47382524565661166
732.77465549311,0.47440180300749174,0.47382799596701747
732.8546570931417,0.4744044140309485,0.47383074570056577
732.9346586931738,0.47440702452080763,0.47383349485743803
733.0146602932059,0.47440963447723267,0.47383624343781555
733.094661893238,0.47441224390038705,0.47383899144187974
733.1746634932697,0.4744148527904342,0.4738417388698118
733.2546650933018,0.4744174611475375,0.47384448572179283
733.3346666933339,0.47442006897186034,0.47384723199800405
733.414668293366,0.47442267626356577,0.4738499776986264
733.4946698933977,0.474425283022817,0.4738527228238408
733.5746714934298,0.47442788924977713,0.47385546737382817
733.654673093462,0.4744304949446092,0.4738582113487692
733.7346746934941,0.47443310010747614,0.4738609547488447
733.8146762935257,0.47443570473854085,0.47386369757423524
733.8946778935579,0.47443830883796617,0.4738664398251214
733.97467949359,0.4744409124059148,0.47386918150168367
734.0546810936221,0.4744435154425495,0.47387192260410244
734.1346826936538,0.4744461179480328,0.47387466313255805
734.2146842936859,0.47444871992252735,0.47387740308723075
734.294685893718,0.4744513213661956,0.47388014246830074
734.3746874937497,0.47445392227919997,0.4738828812759481
734.4546890937818,0.4744565226617028,0.47388561951035285
734.5346906938139,0.4744591225138664,0.473888357171695
734.614692293846,0.47446172183585306,0.47389109426015436
734.6946938938777,0.4744643206278248,0.47389383077591074
734.7746954939098,0.47446691888994386,0.47389656671914393
734.8546970939419,0.47446951662237213,0.4738993020900335
734.934698693974,0.47447211382527166,0.47390203688875915
735.0147002940057,0.47447471049880435,0.4739047711155002
735.0947018940378,0.474477306643132,0.47390750477043625
735.17470349407,0.4744799022584163,0.4739102378537466
735.2547050941021,0.47448249734481907,0.4739129703656105
735.3347066941337,0.4744850919025019,0.4739157023062071
735.4147082941658,0.47448768593162627,0.4739184336757157
735.494709894198,0.4744902794323538,0.47392116447431515
735.5747114942301,0.4744928724048459,0.47392389470218454
735.6547130942618,0.47449546484926386,0.4739266243595028
735.7347146942939,0.47449805676576906,0.47392935344644865
735.814716294326,0.4745006481545227,0.47393208196320097
735.8947178943581,0.474503239015686,0.47393480990993836
735.9747194943898,0.47450582934942,0.4739375372868394
736.0547210944219,0.4745084191558857,0.4739402640940827
736.134722694454,0.4745110084352442,0.47394299033184667
736.2147242944857,0.47451359718765634,0.47394571600030966
736.2947258945178,0.47451618541328294,0.47394844109965006
736.3747274945499,0.47451877311228485,0.473951165630046
736.454729094582,0.4745213602848227,0.4739538895916758
736.5347306946137,0.4745239469310572,0.4739566129847173
736.6147322946458,0.4745265330511489,0.47395933580934874
736.6947338946779,0.4745291186452583,0.47396205806574787
736.7747354947101,0.4745317037135459,0.4739647797540927
736.8547370947417,0.474534288256172,0.4739675008745609
736.9347386947738,0.47453687227329705,0.4739702214273303
737.014740294806,0.47453945576508116,0.4739729414125784
737.0947418948381,0.4745420387316846,0.47397566083048287
737.1747434948697,0.4745446211732675,0.47397837968122114
737.2547450949019,0.47454720308998993,0.4739810979649707
737.334746694934,0.47454978448201185,0.4739838156819088
737.4147482949661,0.47455236534949313,0.47398653283221276
737.4947498949978,0.47455494569259377,0.47398924941605974
737.5747514950299,0.47455752551147345,0.47399196543362687
737.654753095062,0.474560104806292,0.4739946808850912
737.7347546950941,0.47456268357720904,0.47399739577062977
737.8147562951258,0.47456526182438413,0.4740001100904193
737.8947578951579,0.4745678395479769,0.4740028238446368
737.97475949519,0.47457041674814676,0.474005537033459
738.0547610952217,0.47457299342505316,0.47400824965706245
738.1347626952538,0.4745755695788554,0.47401096171562385
738.2147642952859,0.4745781452097128,0.4740136732093197
738.294765895318,0.4745807203177846,0.4740163841383265
738.3747674953497,0.47458329490322987,0.47401909450282054
738.4547690953818,0.4745858689662078,0.47402180430297824
738.534770695414,0.4745884425068773,0.47402451353897573
738.6147722954461,0.4745910155253974,0.4740272222109893
738.6947738954777,0.47459358802192697,0.4740299303191949
738.7747754955099,0.4745961599966249,0.47403263786376865
738.854777095542,0.47459873144964987,0.4740353448448864
738.9347786955741,0.4746013023811606,0.47403805126272414
739.0147802956058,0.4746038727913157,0.4740407571174576
739.0947818956379,0.47460644268027385,0.47404346240926243
739.17478349567,0.47460901204819345,0.4740461671383144
739.2547850957021,0.474611580895233,0.474048871304789
739.3347866957338,0.4746141492215508,0.47405157490886185
739.4147882957659,0.4746167170273053,0.47405427795070826
739.494789895798,0.4746192843126546,0.4740569804305036
739.5747914958301,0.474621851077757,0.4740596823484232
739.6547930958618,0.47462441732277055,0.4740623837046423
739.7347946958939,0.4746269830478534,0.474065084499336
739.814796295926,0.4746295482531634,0.47406778473267935
739.8947978959577,0.4746321129388586,0.47407048440484734
739.9747994959898,0.4746346771050968,0.4740731835160149
740.054801096022,0.4746372407520359,0.4740758820663569
740.1348026960541,0.4746398038798335,0.47407858005604814
740.2148042960857,0.4746423664886473,0.47408127748526324
740.2948058961179,0.47464492857863505,0.47408397435417693
740.37480749615,0.47464749014995417,0.47408667066296367
740.4548090961821,0.47465005120276216,0.474089366411798
740.5348106962138,0.4746526117372164,0.4740920616008543
740.6148122962459,0.4746551717534744,0.474094756230307
740.694813896278,0.47465773125169325,0.47409745030033024
740.7748154963101,0.4746602902320303,0.47410014381109833
740.8548170963418,0.4746628486946427,0.4741028367627853
740.9348186963739,0.47466540663968754,0.47410552915556525
741.014820296406,0.47466796406732187,0.47410822098961214
741.0948218964381,0.4746705209777026,0.47411091226509994
741.1748234964698,0.47467307737098674,0.4741136029822024
741.2548250965019,0.4746756332473311,0.4741162931410933
741.334826696534,0.47467818860689237,0.47411898274194636
741.4148282965662,0.4746807434498274,0.4741216717849352
741.4948298965978,0.4746832977762928,0.47412436027023336
741.5748314966299,0.47468585158644516,0.47412704819801427
741.6548330966621,0.474688404880441,0.4741297355684514
741.7348346966937,0.4746909576584368,0.474132422381718
741.8148362967258,0.47469350992058895,0.4741351086379874
741.894837896758,0.4746960616670538,0.4741377943374328
741.9748394967901,0.47469861289798765,0.47414047948022725
742.0548410968217,0.47470116361354664,0.4741431640665438
742.1348426968539,0.474703713813887,0.47414584809655547
742.214844296886,0.4747062634991648,0.47414853157043513
742.2948458969181,0.474708812669536,0.4741512144883556
742.3748474969498,0.4747113613251567,0.47415389685048964
742.4548490969819,0.47471390946618264,0.47415657865701
742.534850697014,0.4747164570927698,0.47415925990808916
742.6148522970461,0.4747190042050738,0.4741619406038998
742.6948538970778,0.47472155080325046,0.4741646207446143
742.7748554971099,0.4747240968874554,0.4741673003304051
742.854857097142,0.47472664245784424,0.4741699793614445
742.9348586971741,0.47472918751457244,0.4741726578379048
743.0148602972058,0.47473173205779545,0.4741753357599581
743.0948618972379,0.4747342760876687,0.47417801312777663
743.17486349727,0.47473681960434755,0.4741806899415324
743.2548650973022,0.47473936260798727,0.4741833662013973
743.3348666973338,0.474741905098743,0.47418604190754327
743.414868297366,0.47474444707676994,0.4741887170601422
743.4948698973981,0.47474698854222314,0.4741913916593658
743.5748714974297,0.4747495294952576,0.4741940657053857
743.6548730974619,0.47475206993602836,0.47419673919837363
743.734874697494,0.4747546098646903,0.4741994121385011
743.8148762975261,0.4747571492813982,0.47420208452593954
743.8948778975578,0.47475968818630687,0.47420475636086035
743.9748794975899,0.47476222657957096,0.47420742764343493
744.054881097622,0.4747647644613452,0.4742100983738345
744.1348826976541,0.4747673018317841,0.47421276855223027
744.2148842976858,0.4747698386910422,0.4742154381787933
744.2948858977179,0.47477237503927405,0.4742181072536947
744.37488749775,0.4747749108766339,0.4742207757771054
744.4548890977821,0.47477744620327617,0.4742234437491964
744.5348906978138,0.4747799810193551,0.4742261111701384
744.6148922978459,0.47478251532502497,0.4742287780401023
744.694893897878,0.4747850491204398,0.47423144435925874
744.7748954979102,0.4747875824057538,0.4742341101277783
744.8548970979418,0.4747901151811209,0.4742367753458316
744.934898697974,0.47479264744669514,0.4742394400135891
745.0149002980061,0.47479517920263037,0.47424210413122125
745.0949018980382,0.4747977104490804,0.47424476769889834
745.1749034980699,0.4748002411861991,0.47424743071679065
745.254905098102,0.4748027714141402,0.4742500931850684
745.3349066981341,0.4748053011330572,0.47425275510390175
745.4149082981658,0.47480783034310375,0.4742554164734607
745.4949098981979,0.4748103590444334,0.4742580772939153
745.57491149823,0.4748128872371997,0.4742607375654354
745.6549130982621,0.47481541492155593,0.47426339728819095
745.7349146982938,0.4748179420976555,0.4742660564623517
745.8149162983259,0.47482046876565165,0.4742687150880873
745.894917898358,0.47482299492569763,0.4742713731655675
745.9749194983901,0.4748255205779466,0.47427403069496177
746.0549210984218,0.47482804572255166,0.47427668767643966
746.1349226984539,0.4748305703596658,0.4742793441101706
746.214924298486,0.47483309448944205,0.4742819999963239
746.2949258985182,0.4748356181120333,0.474284655335069
746.3749274985498,0.4748381412275924,0.474287310126575
746.4549290985819,0.4748406638362721,0.474289964371011
746.5349306986141,0.4748431859382252,0.4742926180685463
746.6149322986462,0.4748457075336044,0.47429527121934967
746.6949338986778,0.47484822862256215,0.47429792382359015
746.77493549871,0.4748507492052511,0.4743005758814367
746.8549370987421,0.47485326928182375,0.474303227393058
746.9349386987737,0.4748557888524325,0.47430587835862287
747.0149402988059,0.47485830791722966,0.47430852877829993
747.094941898838,0.4748608264763676,0.47431117865225775
747.1749434988701,0.47486334452999857,0.47431382798066496
747.2549450989018,0.47486586207827464,0.47431647676368993
747.3349466989339,0.47486837912134805,0.4743191250015011
747.414948298966,0.47487089565937074,0.47432177269426673
747.4949498989981,0.4748734116924948,0.4743244198421551
747.5749514990298,0.47487592722087213,0.4743270664453344
747.6549530990619,0.4748784422446546,0.4743297125039727
747.734954699094,0.474880956763994,0.47433235801823814
747.8149562991262,0.47488347077904214,0.4743350029882986
747.8949578991578,0.4748859842899506,0.47433764741432205
747.9749594991899,0.47488849729687116,0.47434029129647626
748.054961099222,0.47489100979995524,0.47434293463492905
